country,country_url,cardURL
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Blackpool%20Marton
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Bournemouth
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Brighton%20Preston%20Park
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Bristol%20St%20Paul's
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Cardiff%20Centre
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Carlisle%20Roadside
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Greenock%20A8%20Roadside
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Chatham%20Roadside
United States,https://openaq.org/#/locations?parameters=pm25&countries=US&_k=t3ojy8,https://openaq.org/#/location/Cle%20Elum_Mobile
United States,https://openaq.org/#/locations?parameters=pm25&countries=US&_k=t3ojy8,https://openaq.org/#/location/Leavenworth_Mobile
Uzbekistan,https://openaq.org/#/locations?parameters=pm25&countries=UZ&_k=5ja3hd,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Tashkent
Viet Nam,https://openaq.org/#/locations?parameters=pm25&countries=VN&_k=tpiret,https://openaq.org/#/location/SPARTAN%20-%20Vietnam%20Acad.%20Sci.
Viet Nam,https://openaq.org/#/locations?parameters=pm25&countries=VN&_k=tpiret,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Hanoi
Viet Nam,https://openaq.org/#/locations?parameters=pm25&countries=VN&_k=tpiret,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Ho%20Chi%20Minh%20City
